Interval,% Processor Time,Disk Reads/sec,Disk Writes/sec,Log Bytes Flushed/sec
10/28/2017 3:03:26 PM,0,0,1.95147,0
10/28/2017 3:03:27 PM,7.612401,49.8687,1.955601,0
10/28/2017 3:03:28 PM,10.34654,0,0,0
10/28/2017 3:03:29 PM,2.819923,4.661028,7.460037,0
10/28/2017 3:03:30 PM,32.30729,3.939055,2.951779,0
10/28/2017 3:03:31 PM,0,0,1.97855,0
10/28/2017 3:03:32 PM,0.9789872,0,0,0
10/28/2017 3:03:33 PM,1.330343,0,1.973903,0
10/28/2017 3:03:34 PM,0,0.9848389,3.939521,0
10/28/2017 3:03:35 PM,0.769094,0,3.936842,0
10/28/2017 3:03:36 PM,9.850163,40.71693,0,0
10/28/2017 3:03:37 PM,0.004076141,0,16.73037,0
10/28/2017 3:03:38 PM,0.6829784,0,1.956731,0
10/28/2017 3:03:39 PM,0,0,3.92153,0
10/28/2017 3:03:40 PM,19.48424,2.944433,6.870236,0
10/28/2017 3:03:41 PM,1.519693,0,1.951025,0
10/28/2017 3:03:42 PM,0.7679585,0,1.941268,0
10/28/2017 3:03:43 PM,0,0,1.967206,0
10/28/2017 3:03:44 PM,0.7695044,0,1.972261,0
10/28/2017 3:03:45 PM,4.62132,0,1.968676,0
10/28/2017 3:03:47 PM,0,0,2.940279,0
10/28/2017 3:03:48 PM,1.063277,0,1.964199,0
10/28/2017 3:03:49 PM,23.84399,4.851474,4.850892,0
10/28/2017 3:03:50 PM,46.21282,14.74652,4.915302,0
10/28/2017 3:03:51 PM,20.15108,2.950615,11.80447,0
10/28/2017 3:03:52 PM,0.2575406,0,2.944345,0
10/28/2017 3:03:53 PM,12.12948,0,2.96105,0
10/28/2017 3:03:54 PM,14.00485,3.933058,24.58331,0
10/28/2017 3:03:55 PM,9.226649,0,5.905176,0
10/28/2017 3:03:56 PM,3.624106,0,0,0
10/28/2017 3:03:57 PM,29.99428,0.9841275,1.968243,0
10/28/2017 3:03:58 PM,24.79146,31.11271,2.917425,0
10/28/2017 3:03:59 PM,86.36332,0,1.960078,0
10/28/2017 3:04:00 PM,15.07247,13.71315,6.858506,33608.32
10/28/2017 3:04:01 PM,22.30142,3.939399,8.863131,0
10/28/2017 3:04:02 PM,6.13612,0.9845965,3.938512,0
10/28/2017 3:04:03 PM,13.50306,10.77992,10.78016,0
10/28/2017 3:04:04 PM,28.46369,0,2.916031,0
10/28/2017 3:04:05 PM,49.24949,0.9566477,3.825466,0
10/28/2017 3:04:06 PM,32.82899,0,4.829611,0
10/28/2017 3:04:07 PM,25.38653,0,2.942038,0
10/28/2017 3:04:08 PM,29.22891,0.9886312,1.977539,0
10/28/2017 3:04:09 PM,12.44827,0.983314,2.94976,0
10/28/2017 3:04:10 PM,23.84881,0,27.56846,0
10/28/2017 3:04:11 PM,13.08666,2.9521,6.888438,0
10/28/2017 3:04:12 PM,12.39746,0.9793323,0,0
10/28/2017 3:04:13 PM,30.24588,12.81103,3.942352,0
10/28/2017 3:04:14 PM,2.281743,0,4.927178,0
10/28/2017 3:04:15 PM,27.80192,0,2.947116,0
10/28/2017 3:04:16 PM,59.99897,0.9849399,3.940313,0
10/28/2017 3:04:17 PM,10.00097,0,6.897234,0
10/28/2017 3:04:18 PM,24.62007,77.77206,5.906645,0
10/28/2017 3:04:19 PM,0.7760305,0,3.93342,0
10/28/2017 3:04:20 PM,23.06625,0,0,0
10/28/2017 3:04:21 PM,48.60424,1.961998,10.79427,0
10/28/2017 3:04:22 PM,23.15538,1.973227,3.946848,0
10/28/2017 3:04:23 PM,0.2910598,0,1.977759,0
10/28/2017 3:04:24 PM,19.23106,0,5.910382,0
10/28/2017 3:04:25 PM,17.83987,0,1.964473,0
10/28/2017 3:04:26 PM,16.8961,0,31.66737,0
10/28/2017 3:04:27 PM,25.34146,5.939586,6.931462,0
10/28/2017 3:04:28 PM,27.69181,0,1.9687,0
10/28/2017 3:04:29 PM,35.49209,16.91336,5.969944,0
10/28/2017 3:04:30 PM,19.14894,131.197,10.93289,0
10/28/2017 3:04:31 PM,45.54919,39.31983,1.966241,0
10/28/2017 3:04:32 PM,18.38164,2.984694,5.969409,0
10/28/2017 3:04:33 PM,0,0,1.965543,0
10/28/2017 3:04:34 PM,0.004479799,0,3.938371,0
10/28/2017 3:04:35 PM,2.48077,0,1.979124,0
10/28/2017 3:04:36 PM,15.1434,0,1.975783,0
10/28/2017 3:04:37 PM,5.404668,0,1.958024,0
10/28/2017 3:04:38 PM,20.76568,0,1.979661,0
10/28/2017 3:04:39 PM,41.53902,0.9844954,5.908076,0
10/28/2017 3:04:40 PM,3.008106,0,2.980107,0
10/28/2017 3:04:41 PM,1.53884,14.78078,5.911586,8071.868
10/28/2017 3:04:42 PM,13.07433,2.953279,29.53197,0
10/28/2017 3:04:43 PM,0.7362689,0,1.984405,0
10/28/2017 3:04:44 PM,4.137049,0,1.964291,0
10/28/2017 3:04:45 PM,67.69164,137.8798,14.77337,20171.98
10/28/2017 3:04:47 PM,83.97468,0.8194029,24.58152,0
10/28/2017 3:04:48 PM,94.61676,0,7.888161,0
10/28/2017 3:04:49 PM,62.49139,8.420053,8.419721,0
10/28/2017 3:04:50 PM,100,0,24.56664,0
10/28/2017 3:04:51 PM,69.23082,306.8354,63.93201,444644.2
10/28/2017 3:04:52 PM,98.46154,61.80854,69.6591,764047.1
10/28/2017 3:04:53 PM,100,4.946415,61.33331,712150.3
10/28/2017 3:04:54 PM,100,1.963779,90.33047,939554.7
10/28/2017 3:04:55 PM,100,1.973692,85.86353,1005550
10/28/2017 3:04:56 PM,100,4.929329,94.64575,1062673
10/28/2017 3:04:57 PM,100,1.961199,122.5812,1534983
10/28/2017 3:04:58 PM,99.23143,1.965275,94.2737,1209224
10/28/2017 3:04:59 PM,100,0,96.64299,800869.4
10/28/2017 3:05:00 PM,98.46153,0,61.11254,830640
10/28/2017 3:05:01 PM,98.46153,0.9851795,97.50935,1261352
10/28/2017 3:05:02 PM,99.23077,3.938702,449.1405,1722860
10/28/2017 3:05:03 PM,97.69231,4.921764,81.69313,1224919
10/28/2017 3:05:04 PM,99.23077,1.967592,56.0774,946957.4
10/28/2017 3:05:05 PM,100,0,54.18644,783336.2
10/28/2017 3:05:06 PM,100,0,72.86182,874728.2
10/28/2017 3:05:07 PM,97.69231,0,64.98505,884744.7
10/28/2017 3:05:08 PM,100,1.967755,70.76563,903075.1
10/28/2017 3:05:09 PM,100,1.969841,74.92726,986946.1
10/28/2017 3:05:10 PM,100,4.777916,61.15217,732275.6
10/28/2017 3:05:11 PM,100,0,53.707,907890
10/28/2017 3:05:12 PM,100,0.9905652,46.55058,785501.1
10/28/2017 3:05:13 PM,100,1.960954,53.93268,511415.3
10/28/2017 3:05:14 PM,100,6.517386,40.96873,342790.3
10/28/2017 3:05:15 PM,100,0,68.54628,794033.1
10/28/2017 3:05:16 PM,100,20.6799,47.26326,534723.8
10/28/2017 3:05:17 PM,99.23059,0.9883963,48.43722,637900.8
10/28/2017 3:05:18 PM,100,1.974721,50.35063,585699.1
10/28/2017 3:05:20 PM,100,35.32921,57.97552,677723.1
10/28/2017 3:05:21 PM,100,201.6659,41.89359,390549.4
10/28/2017 3:05:22 PM,100,45.39736,47.36361,536473.1
10/28/2017 3:05:23 PM,100,110.3302,32.51439,375280.3
10/28/2017 3:05:24 PM,100,5.688023,61.5579,775151.6
10/28/2017 3:05:25 PM,100,21.70665,64.22224,553668.1
10/28/2017 3:05:26 PM,100,53.14376,54.07507,393322.9
10/28/2017 3:05:27 PM,100,120.2202,45.93389,590867.8
10/28/2017 3:05:28 PM,97.85715,26.65652,49.63457,553446.1
10/28/2017 3:05:29 PM,100,129.8444,60.31736,431414.9
10/28/2017 3:05:30 PM,96.42853,130.7716,63.46395,512259.8
10/28/2017 3:05:31 PM,89.99998,1.956654,53.80379,730280.8
10/28/2017 3:05:32 PM,100,0.9910187,183.2829,739438.1
10/28/2017 3:05:33 PM,100,0,69.65161,829886.7
10/28/2017 3:05:34 PM,100,51.21537,50.24509,564529.1
10/28/2017 3:05:35 PM,96.15375,3.964742,54.51863,914747.9
10/28/2017 3:05:36 PM,94.61537,0,63.61755,1325906
10/28/2017 3:05:37 PM,99.23077,0,37.52991,546678.7
10/28/2017 3:05:38 PM,100,1.943476,34.00924,520719.2
10/28/2017 3:05:39 PM,100,4.69833,39.66852,574142.1
10/28/2017 3:05:40 PM,100,0,42.22522,556687.1
10/28/2017 3:05:41 PM,100,0.9704623,40.77325,590926.1
10/28/2017 3:05:42 PM,100,53.24482,42.40115,617615.1
10/28/2017 3:05:43 PM,100,19.88641,105.2991,310270
10/28/2017 3:05:45 PM,100,148.5449,81.20102,408805.1
10/28/2017 3:05:46 PM,100,333.0696,129.2683,168013.9
10/28/2017 3:05:47 PM,100,70.50574,196.7855,119789.5
10/28/2017 3:05:48 PM,100,0,76.19022,66365.54
10/28/2017 3:05:49 PM,100,1.980269,16.83085,150556.1
10/28/2017 3:05:50 PM,100,0,35.57006,297472.7
10/28/2017 3:05:51 PM,100,0,37.52156,228866.6
10/28/2017 3:05:52 PM,100,0,21.73555,244463.7
10/28/2017 3:05:53 PM,100,0,34.6918,254268.9
10/28/2017 3:05:54 PM,100,0,25.55507,240063.8
10/28/2017 3:05:55 PM,100,44.5444,24.54031,277351.4
10/28/2017 3:05:56 PM,100,32.26061,13.79344,99930.34
10/28/2017 3:05:57 PM,100,13.71221,7.83831,53178.93
10/28/2017 3:05:58 PM,100,7.902779,11.85514,81434.39
10/28/2017 3:05:59 PM,100,0.9951115,16.91559,186450.6
10/28/2017 3:06:00 PM,100,143.3932,16.81379,63779.78
10/28/2017 3:06:01 PM,100,51.59461,7.1169,24838.09
10/28/2017 3:06:02 PM,100,3.895101,22.39585,165644.2
10/28/2017 3:06:03 PM,100,16.89234,146.5611,120057.7
10/28/2017 3:06:04 PM,100,0,332.6294,136570.9
10/28/2017 3:06:05 PM,100,0,38.67405,262412.9
10/28/2017 3:06:06 PM,100,0,58.1804,255544.1
10/28/2017 3:06:07 PM,100,0.9900256,46.42058,472302.2
10/28/2017 3:06:08 PM,100,0,23.7654,327543.5
10/28/2017 3:06:09 PM,99.22495,7.930821,68.40964,256359.9
10/28/2017 3:06:10 PM,61.90244,0.9951295,49.75513,662837.1
10/28/2017 3:06:11 PM,56.92376,0,50.17112,546495.1
10/28/2017 3:06:12 PM,86.81609,0,55.72012,718921.1
10/28/2017 3:06:13 PM,100,0,48.65308,907033.6
10/28/2017 3:06:14 PM,100,0,63.28343,744727.6
10/28/2017 3:06:15 PM,100,0,42.26538,586693.6
10/28/2017 3:06:16 PM,99.24242,29.09222,48.75536,547720.4
10/28/2017 3:06:17 PM,100,0,63.25394,759602.3
10/28/2017 3:06:18 PM,100,0,86.79016,899856.1
10/28/2017 3:06:19 PM,100,22.54276,48.03365,727934.8
10/28/2017 3:06:20 PM,98.48486,0,61.21357,1079531
10/28/2017 3:06:21 PM,100,0,65.90656,727766.2
10/28/2017 3:06:22 PM,100,0,44.44515,723573.8
10/28/2017 3:06:23 PM,99.23077,0.9827847,39.31448,534473.1
10/28/2017 3:06:24 PM,100,0,84.89368,1117351
10/28/2017 3:06:25 PM,100,0,56.52634,613771.1
10/28/2017 3:06:26 PM,100,0,52.43255,859699
10/28/2017 3:06:27 PM,100,0,60.95063,977717.8
10/28/2017 3:06:28 PM,100,4.777214,66.88379,751059.4
10/28/2017 3:06:29 PM,100,0,54.92623,774129.6
10/28/2017 3:06:31 PM,97.6923,0,53.04435,995899.1
10/28/2017 3:06:32 PM,100,5.916496,44.37173,660193.1
10/28/2017 3:06:33 PM,100,0.9886913,48.20226,539414.8
10/28/2017 3:06:34 PM,100,0,107.1439,323011.6
10/28/2017 3:06:35 PM,100,18.60638,148.9772,288015.1
10/28/2017 3:06:36 PM,100,49.58986,128.9411,73631.77
10/28/2017 3:06:37 PM,100,30.04132,96.68524,29290.6
10/28/2017 3:06:38 PM,100,0,26.50241,80995.6
10/28/2017 3:06:39 PM,100,0,20.87503,92625.3
10/28/2017 3:06:40 PM,100,0,26.82088,265519.8
10/28/2017 3:06:41 PM,100,22.05781,17.25491,153599.1
10/28/2017 3:06:42 PM,100,0,1.959748,8053.361
10/28/2017 3:06:43 PM,100,0,1.972353,0
10/28/2017 3:06:44 PM,100,3.828206,1.914549,0
10/28/2017 3:06:45 PM,100,40.02773,1.952653,0
10/28/2017 3:06:46 PM,100,48.63321,0,0
10/28/2017 3:06:47 PM,100,6.798258,1.895945,0
10/28/2017 3:06:48 PM,100,6.624444,1.939264,0
10/28/2017 3:06:49 PM,100,27.8533,0,0
10/28/2017 3:06:50 PM,100,23.7903,1.982522,0
10/28/2017 3:06:51 PM,100,25.88939,2.986655,0
10/28/2017 3:06:52 PM,100,7.817575,5.864151,0
10/28/2017 3:06:53 PM,100,6.77177,29.98922,80692.93
10/28/2017 3:06:54 PM,100,3.965127,38.66231,197434.5
10/28/2017 3:06:55 PM,100,0,27.84368,390992.9
10/28/2017 3:06:56 PM,100,0,151.1415,442752.9
10/28/2017 3:06:57 PM,100,0,36.86462,519881.3
10/28/2017 3:06:58 PM,100,0,32.78107,722102.3
10/28/2017 3:06:59 PM,100,0,33.76447,629307.4
10/28/2017 3:07:00 PM,100,0,36.74219,462848.4
10/28/2017 3:07:01 PM,100,0,34.76968,605709.7
10/28/2017 3:07:02 PM,100,0,43.76833,577094.9
10/28/2017 3:07:03 PM,100,0,37.75813,761525.8
10/28/2017 3:07:04 PM,100,4.972615,65.63143,494922.5
10/28/2017 3:07:05 PM,100,6.955235,305.0598,565759.8
10/28/2017 3:07:06 PM,100,16.86169,89.19875,357973.1
10/28/2017 3:07:07 PM,100,17.86774,22.84806,334929.6
10/28/2017 3:07:08 PM,100,12.8954,23.80136,368120.1
10/28/2017 3:07:09 PM,100,18.88734,20.87909,237203.7
10/28/2017 3:07:10 PM,100,5.942191,25.75055,524327.7
10/28/2017 3:07:11 PM,100,4.965437,23.83335,320341.6
10/28/2017 3:07:12 PM,100,0,36.7455,366032.5
10/28/2017 3:07:13 PM,100,6.850237,35.26407,622498.1
10/28/2017 3:07:14 PM,100,0.9947499,47.73292,527907.7
10/28/2017 3:07:15 PM,100,1.982265,34.69909,596548.8
10/28/2017 3:07:16 PM,100,0,54.66827,667161.2
10/28/2017 3:07:17 PM,100,0,48.67248,744684.3
10/28/2017 3:07:18 PM,100,0,29.61162,332046.7
10/28/2017 3:07:19 PM,100,0,26.78271,458097.3
10/28/2017 3:07:20 PM,100,0,46.68818,664205.3
10/28/2017 3:07:21 PM,100,0,46.69589,630285.3
10/28/2017 3:07:22 PM,100,0,43.74526,676534.1
10/28/2017 3:07:23 PM,100,0,55.68488,849307.1
10/28/2017 3:07:24 PM,100,1.991564,68.69944,1096919
10/28/2017 3:07:25 PM,100,8.94575,44.72958,582868.5
10/28/2017 3:07:26 PM,100,15.87387,18.8492,202121.9
10/28/2017 3:07:27 PM,100,1.985251,27.79686,564139
10/28/2017 3:07:28 PM,100,21.85649,21.85613,404422.4
10/28/2017 3:07:29 PM,100,23.8461,44.70858,400793.8
10/28/2017 3:07:30 PM,100,6.957057,31.80267,278835.2
10/28/2017 3:07:31 PM,100,6.947753,26.79906,304458.2
10/28/2017 3:07:32 PM,100,0.9921632,28.77345,406904.1
10/28/2017 3:07:33 PM,100,2.981359,40.74405,475721.4
10/28/2017 3:07:34 PM,100,4.971471,84.51556,569667.4
10/28/2017 3:07:35 PM,100,0.993,47.66459,566354.4
10/28/2017 3:07:36 PM,100,0.9943144,50.7129,837609
10/28/2017 3:07:37 PM,100,0.9957571,59.74156,1012353
10/28/2017 3:07:38 PM,100,0,35.77602,616682.7
10/28/2017 3:07:39 PM,100,0,46.63113,725268.6
10/28/2017 3:07:40 PM,100,0,47.48874,559239.8
10/28/2017 3:07:41 PM,100,0,42.68593,605948.6
10/28/2017 3:07:42 PM,100,0,36.77556,730930.4
10/28/2017 3:07:43 PM,100,0.9893058,20.77514,363323.6
10/28/2017 3:07:44 PM,100,16.90311,17.89547,369036.7
10/28/2017 3:07:45 PM,100,0,23.83601,391070
10/28/2017 3:07:46 PM,100,0,49.67479,581391.1
10/28/2017 3:07:47 PM,100,20.86502,19.86072,363998.9
10/28/2017 3:07:48 PM,100,2.981747,36.79271,599808.4
10/28/2017 3:07:49 PM,100,20.87529,31.8151,480014.9
10/28/2017 3:07:50 PM,100,14.9102,15.89103,247137.7
10/28/2017 3:07:51 PM,100,4.964659,36.77271,623374.8
10/28/2017 3:07:52 PM,100,4.970733,21.86861,374584.6
10/28/2017 3:07:53 PM,100,4.955635,32.71059,646622.2
10/28/2017 3:07:54 PM,100,0.9952868,47.77571,1003966
10/28/2017 3:07:55 PM,100,4.979051,50.77871,878763.4
10/28/2017 3:07:56 PM,100,0.9948823,33.82598,173671.2
10/28/2017 3:07:57 PM,100,3.976441,36.78472,595637.2
10/28/2017 3:07:58 PM,100,0,29.79604,582246.9
10/28/2017 3:07:59 PM,100,0,26.8303,604427.4
10/28/2017 3:08:00 PM,100,0,19.90167,405006.8
10/28/2017 3:08:01 PM,100,0.9939591,43.73632,615301.1
10/28/2017 3:08:03 PM,100,7.912683,16.81449,264887.6
10/28/2017 3:08:04 PM,100,8.944337,27.82664,538334.7
10/28/2017 3:08:05 PM,100,4.971786,22.87087,365475.1
10/28/2017 3:08:06 PM,100,11.91819,43.69953,422152.9
10/28/2017 3:08:07 PM,100,1.984162,208.3224,429155
10/28/2017 3:08:08 PM,100,5.958585,256.2606,480112.3
10/28/2017 3:08:09 PM,100,8.918025,34.6771,468631.7
10/28/2017 3:08:10 PM,100,16.89698,25.84248,423924
10/28/2017 3:08:11 PM,100,10.93168,26.83097,393241.1
10/28/2017 3:08:12 PM,100,6.946804,34.736,478221.6
10/28/2017 3:08:13 PM,100,3.972904,18.87222,409904.2
10/28/2017 3:08:14 PM,100,1.987751,17.88895,386753.8
10/28/2017 3:08:15 PM,100,0.9893588,21.76494,442393.8
10/28/2017 3:08:16 PM,100,0.987377,28.63965,434660
10/28/2017 3:08:17 PM,100,4.974636,63.67485,808944.6
10/28/2017 3:08:18 PM,100,0.9882703,45.46213,637630.2
10/28/2017 3:08:19 PM,100,0,43.7911,1116937
10/28/2017 3:08:20 PM,100,0,52.80426,1077176
10/28/2017 3:08:21 PM,100,0,25.81821,564850.3
10/28/2017 3:08:22 PM,100,0,34.72028,418504.8
10/28/2017 3:08:23 PM,100,0.9899153,12.86507,204670
10/28/2017 3:08:24 PM,100,9.874175,21.73008,282236.7
10/28/2017 3:08:25 PM,100,6.959186,18.88834,332146.8
10/28/2017 3:08:26 PM,100,0.9931213,22.84364,379661.6
10/28/2017 3:08:27 PM,100,11.9421,36.81693,709564.3
10/28/2017 3:08:28 PM,100,2.981306,16.89321,247278.8
10/28/2017 3:08:29 PM,100,2.981573,28.80967,493298.9
10/28/2017 3:08:30 PM,100,8.921724,12.89168,168071
10/28/2017 3:08:31 PM,100,2.934928,7.784094,181313
10/28/2017 3:08:32 PM,100,2.877594,20.25493,196602.5
10/28/2017 3:08:33 PM,100,5.95463,20.83652,397403.2
10/28/2017 3:08:34 PM,100,13.78267,19.69214,393553.1
10/28/2017 3:08:35 PM,100,6.823844,25.34493,336836.5
10/28/2017 3:08:36 PM,100,7.931049,20.80186,363527.5
10/28/2017 3:08:37 PM,100,3.894116,29.22945,414705.2
10/28/2017 3:08:38 PM,100,1.975821,21.73271,419354.1
10/28/2017 3:08:39 PM,100,0,21.60729,329576.8
10/28/2017 3:08:40 PM,100,2.978973,21.85136,394208.1
10/28/2017 3:08:41 PM,100,2.969551,31.67216,511299.3
10/28/2017 3:08:42 PM,100,0.994236,18.89,286574.4
10/28/2017 3:08:43 PM,100,0,15.88645,214518.3
10/28/2017 3:08:44 PM,100,0,26.72719,504273.6
10/28/2017 3:08:45 PM,100,0,22.79462,384519.9
10/28/2017 3:08:46 PM,100,0,31.75327,642205.1
10/28/2017 3:08:47 PM,100,0,17.89602,276934.5
10/28/2017 3:08:48 PM,100,0,24.84748,539408.8
10/28/2017 3:08:49 PM,100,5.956524,26.80248,459440.3
10/28/2017 3:08:50 PM,100,12.85229,22.74462,568184.6
10/28/2017 3:08:51 PM,100,3.931408,48.1607,733715.4
10/28/2017 3:08:52 PM,100,6.864928,34.30864,662178.9
10/28/2017 3:08:53 PM,100,3.708914,14.83597,224104.4
10/28/2017 3:08:54 PM,100,4.822668,15.43421,286001.9
10/28/2017 3:08:55 PM,100,6.904583,12.82354,170701.6
10/28/2017 3:08:56 PM,100,3.917794,20.24843,377180.8
10/28/2017 3:08:57 PM,100,7.536582,14.34868,167559.5
10/28/2017 3:08:58 PM,100,6.669717,12.38789,146165.8
10/28/2017 3:08:59 PM,100,11.18493,16.77858,255443.1
10/28/2017 3:09:01 PM,100,6.083132,15.64305,207629.2
10/28/2017 3:09:02 PM,100,4.54511,20.66347,199655.1
10/28/2017 3:09:03 PM,100,7.420208,16.89705,252577.8
10/28/2017 3:09:04 PM,100,0,16.82309,272470.2
10/28/2017 3:09:05 PM,100,2.895564,38.82024,720502.8
10/28/2017 3:09:06 PM,100,3.884813,56.32509,929622.8
10/28/2017 3:09:07 PM,100,0.9735417,51.59333,474370.1
10/28/2017 3:09:08 PM,100,0,98.90031,324253.4
10/28/2017 3:09:09 PM,100,0,450.1633,450242.5
10/28/2017 3:09:10 PM,100,0,37.59232,627216.6
10/28/2017 3:09:11 PM,100,0,25.6459,503773.3
10/28/2017 3:09:12 PM,100,0,50.76608,679156
10/28/2017 3:09:13 PM,100,0,19.24474,426444.7
10/28/2017 3:09:14 PM,100,0,38.7052,711527
10/28/2017 3:09:15 PM,100,5.716495,30.47872,496316.9
10/28/2017 3:09:16 PM,100,12.89893,28.56772,410581.3
10/28/2017 3:09:17 PM,100,1.928373,26.98899,504847.4
10/28/2017 3:09:18 PM,100,0.9308573,21.41694,235504.5
10/28/2017 3:09:19 PM,100,8.615263,30.63214,372512.1
10/28/2017 3:09:21 PM,100,6.707084,26.81915,492280.5
10/28/2017 3:09:22 PM,100,17.18896,24.83558,572677.1
10/28/2017 3:09:23 PM,100,15.24252,12.38446,129777.9
10/28/2017 3:09:24 PM,100,9.783432,37.17884,286536
10/28/2017 3:09:25 PM,100,8.757783,16.54218,218690.1
10/28/2017 3:09:26 PM,100,2.909739,27.15716,457487.6
10/28/2017 3:09:27 PM,100,1.924294,37.52509,459598.7
10/28/2017 3:09:28 PM,100,2.919672,26.27733,513272.9
10/28/2017 3:09:29 PM,100,0,22.32257,276650.9
10/28/2017 3:09:30 PM,100,0.9470773,27.46448,535286.9
10/28/2017 3:09:31 PM,100,0.9635794,40.47118,608925.8
10/28/2017 3:09:32 PM,100,0,59.26896,805768.6
10/28/2017 3:09:33 PM,100,0,55.20693,953644.8
10/28/2017 3:09:34 PM,100,0,34.36696,743908.4
10/28/2017 3:09:35 PM,100,0,24.55914,549885.1
10/28/2017 3:09:36 PM,100,0,43.89154,486574.3
10/28/2017 3:09:37 PM,100,0.9526116,26.6875,455936.1
10/28/2017 3:09:38 PM,100,9.107354,19.13148,186120.3
10/28/2017 3:09:39 PM,100,6.828346,38.05003,434196.3
10/28/2017 3:09:40 PM,100,1.919524,28.78411,482441.3
10/28/2017 3:09:41 PM,100,2.754448,13.40678,148968.7
10/28/2017 3:09:42 PM,100,7.604352,5.869635,25045.31
10/28/2017 3:09:43 PM,100,23.30189,22.32199,292643.3
10/28/2017 3:09:45 PM,100,7.684042,16.33009,311983.7
10/28/2017 3:09:46 PM,100,16.36288,23.10731,425746.1
10/28/2017 3:09:47 PM,100,18.18511,20.8976,169865.8
10/28/2017 3:09:48 PM,100,15.53497,28.18264,467925
10/28/2017 3:09:49 PM,100,5.849242,16.49494,194224
10/28/2017 3:09:50 PM,100,3.723127,32.72072,386312.5
10/28/2017 3:09:51 PM,100,2.840676,28.40496,513115.1
10/28/2017 3:09:52 PM,100,2.835053,28.35385,539463.1
10/28/2017 3:09:53 PM,100,0.9728552,27.24299,455470.2
10/28/2017 3:09:54 PM,100,0,30.7592,605952.1
10/28/2017 3:09:55 PM,100,0,22.73409,384536.3
10/28/2017 3:09:56 PM,100,0,61.12532,610539.6
10/28/2017 3:09:57 PM,100,0,33.86831,558938.8
10/28/2017 3:09:58 PM,100,0,29.20593,615136.9
10/28/2017 3:09:59 PM,100,0,41.15825,742844.2
10/28/2017 3:10:00 PM,100,0,36.00638,931931.6
10/28/2017 3:10:01 PM,100,11.91603,34.76365,294145.8
10/28/2017 3:10:02 PM,100,0.9669293,43.60674,497182.3
10/28/2017 3:10:03 PM,100,2.82285,24.46315,239407.1
10/28/2017 3:10:05 PM,100,9.768617,21.4904,349133.1
10/28/2017 3:10:06 PM,100,5.733282,26.75823,420319.3
10/28/2017 3:10:07 PM,100,11.44064,17.16036,305028.9
10/28/2017 3:10:08 PM,100,12.58914,33.9021,592776.3
10/28/2017 3:10:09 PM,100,17.64799,19.60426,309063.8
10/28/2017 3:10:10 PM,100,7.784044,111.9078,345844.4
10/28/2017 3:10:11 PM,100,3.829589,278.575,283269.7
10/28/2017 3:10:12 PM,100,5.770235,35.52496,435269.7
10/28/2017 3:10:13 PM,100,14.12376,35.36551,492627.8
10/28/2017 3:10:14 PM,100,72.19518,20.89848,533485.7
10/28/2017 3:10:15 PM,100,0,7.720335,106713
10/28/2017 3:10:16 PM,100,0,3.973996,134299.8
10/28/2017 3:10:17 PM,100,0,9.949916,113213.9
10/28/2017 3:10:18 PM,100,0,11.83507,174585
10/28/2017 3:10:19 PM,100,8.955175,5.969789,210503.6
10/28/2017 3:10:20 PM,100,2.963667,34.56884,425530.8
10/28/2017 3:10:21 PM,100,1.984151,30.74137,630060.1
10/28/2017 3:10:22 PM,100,9.942946,39.7962,686735
10/28/2017 3:10:23 PM,100,0,20.89579,366777
10/28/2017 3:10:24 PM,100,8.097281,18.88788,331046.5
10/28/2017 3:10:38 PM,100,2.171414,19.97731,280580.3
10/28/2017 3:10:39 PM,100,6.973101,26.89725,408100.6
10/28/2017 3:10:40 PM,100,4.951292,27.66214,591787.8
10/28/2017 3:10:41 PM,100,11.5839,25.8955,387486.2
10/28/2017 3:10:49 PM,100,4.182586,12.05585,209862
10/28/2017 3:10:50 PM,100,8.965137,24.90355,482983.7
10/28/2017 3:10:51 PM,100,0,16.94712,237830
10/28/2017 3:10:52 PM,100,6.914382,24.69111,27303.56
10/28/2017 3:10:53 PM,100,5.971001,23.8854,334711.6
10/28/2017 3:10:54 PM,100,4.961379,13.88105,311180.6
10/28/2017 3:10:55 PM,100,0,18.92065,277477.4
10/28/2017 3:10:56 PM,100,0,33.84856,471912.4
10/28/2017 3:10:57 PM,100,14.50345,38.6741,460940.7
10/28/2017 3:10:58 PM,100,0,29.64943,381472.6
10/28/2017 3:10:59 PM,100,0,23.45019,522899.7
10/28/2017 3:11:00 PM,100,0,16.71077,212841.8
10/28/2017 3:11:01 PM,100,0,20.80685,253894.7
10/28/2017 3:11:02 PM,100,0,42.50378,408758.1
10/28/2017 3:11:03 PM,100,0.9713848,29.14075,286822.3
10/28/2017 3:11:05 PM,100,0,14.65145,193134.4
10/28/2017 3:11:06 PM,100,1.981326,34.61783,671065.2
10/28/2017 3:11:07 PM,100,6.941357,29.78702,633466.2
10/28/2017 3:11:08 PM,100,3.949676,20.73972,264697.4
10/28/2017 3:11:09 PM,100,6.683939,21.00667,318377.5
10/28/2017 3:11:10 PM,100,11.86642,18.78959,425884.3
10/28/2017 3:11:11 PM,100,8.915177,37.64193,373782.5
10/28/2017 3:11:12 PM,100,2.969285,77.20024,150511.6
10/28/2017 3:11:13 PM,100,2.922847,83.80365,137213.2
10/28/2017 3:11:14 PM,100,5.880911,168.5458,492088.8
